TICKER,ESTIMATOR,ANNDATS,FPEDATS,VALUE,ACTUAL,GVKEY,forecast_industry_component,forecast_company_component,true_industry,true_company,skill_industry,skill_company,quarter
TICKER_0000,ANALYST_0006,2019-12-11,2020-01-31,-0.2092273494422936,-0.15092237308056403,IND_00,-0.05536549012611139,-0.11713775185411626,-0.04890352982517617,-0.10201884325538785,0.7823919943792417,0.5139310427352342,0
TICKER_0000,ANALYST_0020,2019-12-20,2020-01-31,-0.016548018047539977,-0.15092237308056403,IND_00,-0.008887543880463422,0.03821905263359516,-0.04890352982517617,-0.10201884325538785,0.5986467669494955,0.264474972766046,0
TICKER_0000,ANALYST_0006,2019-12-27,2020-01-31,-0.13697451072829417,-0.15092237308056403,IND_00,-0.049297134002425386,-0.0639191205530275,-0.04890352982517617,-0.10201884325538785,0.7823919943792417,0.5139310427352342,0
TICKER_0000,ANALYST_0005,2020-01-02,2020-01-31,-0.0875221098984215,-0.15092237308056403,IND_00,-0.04282235437948173,-0.012745517123471599,-0.04890352982517617,-0.10201884325538785,0.5529180006107361,0.538057367428077,0
TICKER_0000,ANALYST_0006,2020-01-02,2020-01-31,-0.0726265597442533,-0.15092237308056403,IND_00,-0.04949587443388398,-0.007139906885715641,-0.04890352982517617,-0.10201884325538785,0.7823919943792417,0.5139310427352342,0
TICKER_0000,ANALYST_0022,2020-01-01,2020-01-31,-0.137999957911933,-0.15092237308056403,IND_00,-0.044700613539787916,-0.09437911274106095,-0.04890352982517617,-0.10201884325538785,0.95,0.95,0
TICKER_0000,ANALYST_0009,2020-01-09,2020-01-31,-0.11972672524892378,-0.15092237308056403,IND_00,-0.11091016917958506,-0.03169631445338198,-0.04890352982517617,-0.10201884325538785,0.4688472795258912,0.6911105880189521,0
TICKER_0000,ANALYST_0020,2020-01-04,2020-01-31,-0.13296096172942537,-0.15092237308056403,IND_00,-0.11017267506621095,-0.016046567240853637,-0.04890352982517617,-0.10201884325538785,0.5986467669494955,0.264474972766046,0
TICKER_0000,ANALYST_0025,2020-01-06,2020-01-31,-0.12299989455516155,-0.15092237308056403,IND_00,-0.05997644140986155,-0.08176861493657878,-0.04890352982517617,-0.10201884325538785,0.6055722440003752,0.5595222967507791,0
TICKER_0000,ANALYST_0005,2020-01-15,2020-01-31,-0.06654278881500678,-0.15092237308056403,IND_00,0.0409762910922137,-0.1257677848924038,-0.04890352982517617,-0.10201884325538785,0.5529180006107361,0.538057367428077,0
TICKER_0000,ANALYST_0022,2020-01-14,2020-01-31,-0.13249337619693455,-0.15092237308056403,IND_00,-0.037885717992948695,-0.10221482881166416,-0.04890352982517617,-0.10201884325538785,0.95,0.95,0
TICKER_0000,ANALYST_0028,2020-01-15,2020-01-31,-0.22657279759040888,-0.15092237308056403,IND_00,-0.0889582385213953,-0.0857937132261154,-0.04890352982517617,-0.10201884325538785,0.7622563952030231,0.6343039577043298,0
TICKER_0000,ANALYST_0005,2020-01-24,2020-01-31,0.042103592664847575,-0.15092237308056403,IND_00,0.05116580224607004,-0.01821295650418707,-0.04890352982517617,-0.10201884325538785,0.5529180006107361,0.538057367428077,0
TICKER_0000,ANALYST_0022,2020-01-22,2020-01-31,-0.13783495823198402,-0.15092237308056403,IND_00,-0.052426337885522346,-0.09699445033848343,-0.04890352982517617,-0.10201884325538785,0.95,0.95,0
TICKER_0000,ANALYST_0025,2020-01-21,2020-01-31,-0.003117235154498566,-0.15092237308056403,IND_00,-0.03001361992182857,0.040634699883179755,-0.04890352982517617,-0.10201884325538785,0.6055722440003752,0.5595222967507791,0
TICKER_0000,ANALYST_0028,2020-01-19,2020-01-31,-0.08741863613635753,-0.15092237308056403,IND_00,-0.04817083306484655,-0.02198969629650102,-0.04890352982517617,-0.10201884325538785,0.7622563952030231,0.6343039577043298,0
TICKER_0001,ANALYST_0024,2019-11-05,2020-01-31,-0.10862404061554173,-0.32934904546987176,IND_01,0.13339988572488545,-0.19338965491518423,0.18018208832459173,-0.5095311337944635,0.6145237714771061,0.4358625438560505,0
TICKER_0001,ANALYST_0004,2019-11-09,2020-01-31,-0.12577840223917425,-0.32934904546987176,IND_01,0.1256997468042713,-0.23640979163652187,0.18018208832459173,-0.5095311337944635,0.7131193328401343,0.4673209736169536,0
TICKER_0001,ANALYST_0006,2019-11-12,2020-01-31,-0.07774779753903066,-0.32934904546987176,IND_01,0.18478594178334767,-0.25522730829613616,0.18018208832459173,-0.5095311337944635,0.7823919943792417,0.5139310427352342,0
TICKER_0001,ANALYST_0014,2019-11-09,2020-01-31,-0.1806224422620231,-0.32934904546987176,IND_01,0.12866023028665405,-0.2898503917784641,0.18018208832459173,-0.5095311337944635,0.681401488784739,0.4139010236196858,0
TICKER_0001,ANALYST_0002,2019-11-18,2020-01-31,-0.2576911033223164,-0.32934904546987176,IND_01,0.1692041731138511,-0.4109360868813386,0.18018208832459173,-0.5095311337944635,0.8031880182250071,0.6590943864887591,0
TICKER_0001,ANALYST_0021,2019-11-16,2020-01-31,-0.3667367333486601,-0.32934904546987176,IND_01,0.040031094115245025,-0.3967185777256928,0.18018208832459173,-0.5095311337944635,0.28000367972241413,0.7064254283536643,0
TICKER_0001,ANALYST_0023,2019-11-21,2020-01-31,-0.15582350600794154,-0.32934904546987176,IND_01,0.08228593126695716,-0.23756626860681718,0.18018208832459173,-0.5095311337944635,0.5137182118683042,0.453656576697274,0
TICKER_0001,ANALYST_0004,2019-11-25,2020-01-31,-0.08473864088748673,-0.32934904546987176,IND_01,0.14496712948210366,-0.23507761594685553,0.18018208832459173,-0.5095311337944635,0.7131193328401343,0.4673209736169536,0
TICKER_0001,ANALYST_0024,2019-11-29,2020-01-31,-0.15850655664520635,-0.32934904546987176,IND_01,0.11959037379847723,-0.27332626150683026,0.18018208832459173,-0.5095311337944635,0.6145237714771061,0.4358625438560505,0
TICKER_0001,ANALYST_0006,2019-12-03,2020-01-31,-0.1679884915113326,-0.32934904546987176,IND_01,0.12402105856234158,-0.2853804241191814,0.18018208832459173,-0.5095311337944635,0.7823919943792417,0.5139310427352342,0
TICKER_0001,ANALYST_0014,2019-12-05,2020-01-31,-0.06719672496680232,-0.32934904546987176,IND_01,0.08414763484137311,-0.1443447972650871,0.18018208832459173,-0.5095311337944635,0.681401488784739,0.4139010236196858,0
TICKER_0001,ANALYST_0024,2019-12-05,2020-01-31,-0.04778312086582559,-0.32934904546987176,IND_01,0.13190712353793035,-0.1943878001247523,0.18018208832459173,-0.5095311337944635,0.6145237714771061,0.4358625438560505,0
TICKER_0001,ANALYST_0006,2019-12-12,2020-01-31,-0.060120838019615506,-0.32934904546987176,IND_01,0.12294501034708218,-0.2176636714570944,0.18018208832459173,-0.5095311337944635,0.7823919943792417,0.5139310427352342,0
TICKER_0001,ANALYST_0014,2019-12-11,2020-01-31,-0.019365182674280897,-0.32934904546987176,IND_01,0.1323404208450113,-0.1632638137951224,0.18018208832459173,-0.5095311337944635,0.681401488784739,0.4139010236196858,0
TICKER_0001,ANALYST_0021,2019-12-09,2020-01-31,-0.3380741201523737,-0.32934904546987176,IND_01,0.019909474258395673,-0.3875461309342346,0.18018208832459173,-0.5095311337944635,0.28000367972241413,0.7064254283536643,0
TICKER_0001,ANALYST_0002,2019-12-20,2020-01-31,-0.16755991496265846,-0.32934904546987176,IND_01,0.13496418861225035,-0.31014727127256436,0.18018208832459173,-0.5095311337944635,0.8031880182250071,0.6590943864887591,0
TICKER_0001,ANALYST_0014,2019-12-15,2020-01-31,-0.020586315658512915,-0.32934904546987176,IND_01,0.16504829382589636,-0.19641725154806539,0.18018208832459173,-0.5095311337944635,0.681401488784739,0.4139010236196858,0
TICKER_0001,ANALYST_0023,2019-12-15,2020-01-31,-0.17108891961561085,-0.32934904546987176,IND_01,0.10917562699209095,-0.3018236245098169,0.18018208832459173,-0.5095311337944635,0.5137182118683042,0.453656576697274,0
TICKER_0001,ANALYST_0006,2019-12-28,2020-01-31,-0.12088044580274615,-0.32934904546987176,IND_01,0.13834109489548777,-0.2414716971421919,0.18018208832459173,-0.5095311337944635,0.7823919943792417,0.5139310427352342,0
TICKER_0001,ANALYST_0002,2020-01-16,2020-01-31,-0.22138628801040788,-0.32934904546987176,IND_01,0.13611039093801497,-0.34926015586204445,0.18018208832459173,-0.5095311337944635,0.8031880182250071,0.6590943864887591,0
TICKER_0001,ANALYST_0024,2020-01-12,2020-01-31,0.0994395143138276,-0.32934904546987176,IND_01,0.1824754681212015,-0.11565453743263271,0.18018208832459173,-0.5095311337944635,0.6145237714771061,0.4358625438560505,0
TICKER_0001,ANALYST_0021,2020-01-23,2020-01-31,-0.19232215781167528,-0.32934904546987176,IND_01,0.11931500088848473,-0.3286037487076866,0.18018208832459173,-0.5095311337944635,0.28000367972241413,0.7064254283536643,0
TICKER_0001,ANALYST_0024,2020-01-21,2020-01-31,-0.18172569480786624,-0.32934904546987176,IND_01,0.0038119212731455437,-0.17690170030820765,0.18018208832459173,-0.5095311337944635,0.6145237714771061,0.4358625438560505,0
TICKER_0001,ANALYST_0004,2020-01-28,2020-01-31,-0.0762163718953597,-0.32934904546987176,IND_01,0.10307248557271147,-0.19693317311740732,0.18018208832459173,-0.5095311337944635,0.7131193328401343,0.4673209736169536,0
TICKER_0001,ANALYST_0014,2020-01-30,2020-01-31,-0.01963015801447069,-0.32934904546987176,IND_01,0.16167829499052472,-0.17677877102799877,0.18018208832459173,-0.5095311337944635,0.681401488784739,0.4139010236196858,0
TICKER_0002,ANALYST_0019,2019-11-06,2020-01-31,0.017722323816122286,-0.12135287221459717,IND_02,0.01339636584258972,-0.02918498989735714,0.13066870551475385,-0.252021577729351,0.48249865820435506,0.31185174188833303,0
TICKER_0002,ANALYST_0029,2019-11-04,2020-01-31,-0.01417438959133343,-0.12135287221459717,IND_02,0.11924788456505868,-0.1260456695645413,0.13066870551475385,-0.252021577729351,0.5827600733689264,0.45823118456995415,0
TICKER_0002,ANALYST_0023,2019-11-12,2020-01-31,-0.019289440811583833,-0.12135287221459717,IND_02,0.08666429951444017,-0.108872972520287,0.13066870551475385,-0.252021577729351,0.5137182118683042,0.453656576697274,0
TICKER_0002,ANALYST_0025,2019-11-09,2020-01-31,-0.08834110248252755,-0.12135287221459717,IND_02,0.09312278927912816,-0.1893700810108254,0.13066870551475385,-0.252021577729351,0.6055722440003752,0.5595222967507791,0
TICKER_0002,ANALYST_0004,2019-11-19,2020-01-31,-0.11093637200934536,-0.12135287221459717,IND_02,0.07673155761789151,-0.16859583736684292,0.13066870551475385,-0.252021577729351,0.7131193328401343,0.4673209736169536,0
TICKER_0002,ANALYST_0004,2019-11-26,2020-01-31,-0.032311233256436145,-0.12135287221459717,IND_02,0.023635613777474432,-0.07068372497575924,0.13066870551475385,-0.252021577729351,0.7131193328401343,0.4673209736169536,0
TICKER_0002,ANALYST_0019,2019-11-25,2020-01-31,-0.015175892866575247,-0.12135287221459717,IND_02,0.0484887362508921,-0.07398341347154934,0.13066870551475385,-0.252021577729351,0.48249865820435506,0.31185174188833303,0
TICKER_0002,ANALYST_0023,2019-11-26,2020-01-31,0.05587254304418393,-0.12135287221459717,IND_02,0.09350592340090136,-0.045800283644612985,0.13066870551475385,-0.252021577729351,0.5137182118683042,0.453656576697274,0
TICKER_0002,ANALYST_0025,2019-11-29,2020-01-31,-0.07626877205680833,-0.12135287221459717,IND_02,0.07894398366440651,-0.12808111962874674,0.13066870551475385,-0.252021577729351,0.6055722440003752,0.5595222967507791,0
TICKER_0002,ANALYST_0021,2019-12-01,2020-01-31,-0.13206471358673708,-0.12135287221459717,IND_02,-0.007140941256095885,-0.13020166093972158,0.13066870551475385,-0.252021577729351,0.28000367972241413,0.7064254283536643,0
TICKER_0002,ANALYST_0027,2019-12-03,2020-01-31,-0.07786842935176036,-0.12135287221459717,IND_02,0.05342969367032574,-0.1343444332936186,0.13066870551475385,-0.252021577729351,0.592871432855988,0.47103658323591124,0
TICKER_0002,ANALYST_0019,2019-12-12,2020-01-31,0.059450028635546805,-0.12135287221459717,IND_02,0.05080121022639172,0.0005636745088860445,0.13066870551475385,-0.252021577729351,0.48249865820435506,0.31185174188833303,0
TICKER_0002,ANALYST_0021,2019-12-08,2020-01-31,-0.2946598219217837,-0.12135287221459717,IND_02,-0.027061069066419023,-0.2474041387611659,0.13066870551475385,-0.252021577729351,0.28000367972241413,0.7064254283536643,0
TICKER_0002,ANALYST_0027,2019-12-12,2020-01-31,0.011118772439946084,-0.12135287221459717,IND_02,0.07002350606769399,-0.0459854500452572,0.13066870551475385,-0.252021577729351,0.592871432855988,0.47103658323591124,0
TICKER_0002,ANALYST_0029,2019-12-13,2020-01-31,-0.013407701138779472,-0.12135287221459717,IND_02,0.04280302299091136,-0.07238978211047074,0.13066870551475385,-0.252021577729351,0.5827600733689264,0.45823118456995415,0
TICKER_0002,ANALYST_0004,2019-12-18,2020-01-31,0.0035925319421796498,-0.12135287221459717,IND_02,0.065239163947172,-0.09329851131462419,0.13066870551475385,-0.252021577729351,0.7131193328401343,0.4673209736169536,0
TICKER_0002,ANALYST_0023,2019-12-16,2020-01-31,-0.0065527626551766145,-0.12135287221459717,IND_02,0.08559917551384098,-0.10977763379767297,0.13066870551475385,-0.252021577729351,0.5137182118683042,0.453656576697274,0
TICKER_0002,ANALYST_0027,2019-12-17,2020-01-31,-0.1883944245922945,-0.12135287221459717,IND_02,-0.012262923326390743,-0.1735888724328638,0.13066870551475385,-0.252021577729351,0.592871432855988,0.47103658323591124,0
TICKER_0002,ANALYST_0029,2019-12-17,2020-01-31,-0.1711075998444801,-0.12135287221459717,IND_02,0.039548835537874416,-0.21466947146146825,0.13066870551475385,-0.252021577729351,0.5827600733689264,0.45823118456995415,0
TICKER_0002,ANALYST_0004,2019-12-31,2020-01-31,-0.07982546348394086,-0.12135287221459717,IND_02,0.057930471711709286,-0.1064424977350858,0.13066870551475385,-0.252021577729351,0.7131193328401343,0.4673209736169536,0
TICKER_0002,ANALYST_0021,2020-01-02,2020-01-31,-0.06590997296917556,-0.12135287221459717,IND_02,0.13002559976958125,-0.18786260347391687,0.13066870551475385,-0.252021577729351,0.28000367972241413,0.7064254283536643,0
TICKER_0002,ANALYST_0023,2020-01-01,2020-01-31,0.041898285602156776,-0.12135287221459717,IND_02,0.10514437045072247,-0.08331605391962299,0.13066870551475385,-0.252021577729351,0.5137182118683042,0.453656576697274,0
TICKER_0002,ANALYST_0029,2019-12-30,2020-01-31,-0.03717646169085354,-0.12135287221459717,IND_02,0.04994932003087431,-0.08724199289257685,0.13066870551475385,-0.252021577729351,0.5827600733689264,0.45823118456995415,0
TICKER_0002,ANALYST_0025,2020-01-09,2020-01-31,-0.09056735940021853,-0.12135287221459717,IND_02,0.09450755954902645,-0.17503285886726738,0.13066870551475385,-0.252021577729351,0.6055722440003752,0.5595222967507791,0
TICKER_0002,ANALYST_0023,2020-01-14,2020-01-31,-0.07573210443885559,-0.12135287221459717,IND_02,0.09429501794175393,-0.1309215938544075,0.13066870551475385,-0.252021577729351,0.5137182118683042,0.453656576697274,0
TICKER_0002,ANALYST_0023,2020-01-22,2020-01-31,0.01833958486898738,-0.12135287221459717,IND_02,0.03802935687226557,-0.024673742857991315,0.13066870551475385,-0.252021577729351,0.5137182118683042,0.453656576697274,0
TICKER_0002,ANALYST_0025,2020-01-20,2020-01-31,0.03878117193490188,-0.12135287221459717,IND_02,0.09575342392399097,-0.08739857302753812,0.13066870551475385,-0.252021577729351,0.6055722440003752,0.5595222967507791,0
TICKER_0002,ANALYST_0023,2020-01-26,2020-01-31,-0.05841675310195528,-0.12135287221459717,IND_02,0.12522172165803877,-0.17559713986966063,0.13066870551475385,-0.252021577729351,0.5137182118683042,0.453656576697274,0
TICKER_0003,ANALYST_0009,2019-11-04,2020-01-31,-0.1360893532054422,-0.1563878604596481,IND_03,0.1738033637334815,-0.3387726502504146,0.31131011979681583,-0.4676979802564639,0.4688472795258912,0.6911105880189521,0
TICKER_0003,ANALYST_0022,2019-11-02,2020-01-31,-0.13164998774550546,-0.1563878604596481,IND_03,0.2989182211497839,-0.4387645820338596,0.31131011979681583,-0.4676979802564639,0.95,0.95,0
TICKER_0003,ANALYST_0007,2019-11-14,2020-01-31,-0.19195113727517865,-0.1563878604596481,IND_03,0.1786546560234098,-0.3681981700195165,0.31131011979681583,-0.4676979802564639,0.6045281092358104,0.8279758472077399,0
TICKER_0003,ANALYST_0022,2019-11-12,2020-01-31,-0.1425653212732494,-0.1563878604596481,IND_03,0.2954977292891941,-0.4458279035181504,0.31131011979681583,-0.4676979802564639,0.95,0.95,0
TICKER_0003,ANALYST_0013,2019-11-27,2020-01-31,-0.16024954982588083,-0.1563878604596481,IND_03,0.2811881635094535,-0.44327500824830424,0.31131011979681583,-0.4676979802564639,0.9209298062423353,0.9351535252830765,0
TICKER_0003,ANALYST_0017,2019-11-23,2020-01-31,-0.21167998851956385,-0.1563878604596481,IND_03,0.1735426470742306,-0.35309509548161083,0.31131011979681583,-0.4676979802564639,0.7243714097406977,0.7383921257967386,0
TICKER_0003,ANALYST_0006,2019-12-03,2020-01-31,-0.06354052342561829,-0.1563878604596481,IND_03,0.26052330191015155,-0.2986006299509192,0.31131011979681583,-0.4676979802564639,0.7823919943792417,0.5139310427352342,0
TICKER_0003,ANALYST_0022,2019-12-10,2020-01-31,-0.13096737366037273,-0.1563878604596481,IND_03,0.2970703914434695,-0.44110342856883294,0.31131011979681583,-0.4676979802564639,0.95,0.95,0
TICKER_0003,ANALYST_0013,2019-12-27,2020-01-31,-0.1418284771019316,-0.1563878604596481,IND_03,0.3079451546083639,-0.43972164249817086,0.31131011979681583,-0.4676979802564639,0.9209298062423353,0.9351535252830765,0
TICKER_0003,ANALYST_0003,2020-01-08,2020-01-31,-0.03240647074174283,-0.1563878604596481,IND_03,0.25438917406836853,-0.27820960031976616,0.31131011979681583,-0.4676979802564639,0.847186770775681,0.5916148545113092,0
TICKER_0003,ANALYST_0013,2020-01-06,2020-01-31,-0.21713015525440574,-0.1563878604596481,IND_03,0.28121978220171,-0.44572129978771763,0.31131011979681583,-0.4676979802564639,0.9209298062423353,0.9351535252830765,0
TICKER_0003,ANALYST_0006,2020-01-13,2020-01-31,-0.017346372530467488,-0.1563878604596481,IND_03,0.23301327451607554,-0.20267251353941726,0.31131011979681583,-0.4676979802564639,0.7823919943792417,0.5139310427352342,0
TICKER_0003,ANALYST_0007,2020-01-12,2020-01-31,-0.2531581098189077,-0.1563878604596481,IND_03,0.1312029739050786,-0.3807512879453536,0.31131011979681583,-0.4676979802564639,0.6045281092358104,0.8279758472077399,0
TICKER_0003,ANALYST_0013,2020-01-11,2020-01-31,-0.1370937510008504,-0.1563878604596481,IND_03,0.28773957592161364,-0.4287408326094989,0.31131011979681583,-0.4676979802564639,0.9209298062423353,0.9351535252830765,0
TICKER_0003,ANALYST_0017,2020-01-13,2020-01-31,-0.10596693671021915,-0.1563878604596481,IND_03,0.2528592083310061,-0.3470206353740296,0.31131011979681583,-0.4676979802564639,0.7243714097406977,0.7383921257967386,0
TICKER_0003,ANALYST_0003,2020-01-21,2020-01-31,-0.013524587735470852,-0.1563878604596481,IND_03,0.27258842144282597,-0.2624741521597464,0.31131011979681583,-0.4676979802564639,0.847186770775681,0.5916148545113092,0
TICKER_0003,ANALYST_0003,2020-01-30,2020-01-31,0.08358568231685157,-0.1563878604596481,IND_03,0.27650527296120603,-0.2108563769616651,0.31131011979681583,-0.4676979802564639,0.847186770775681,0.5916148545113092,0
TICKER_0003,ANALYST_0006,2020-01-30,2020-01-31,0.07263111098978876,-0.1563878604596481,IND_03,0.256360367374427,-0.18759717204787307,0.31131011979681583,-0.4676979802564639,0.7823919943792417,0.5139310427352342,0
TICKER_0004,ANALYST_0018,2019-11-02,2020-01-31,-0.008011366590284348,-0.04441214247586523,IND_04,0.022197882726678116,-0.03595173262099895,0.043466228534461936,-0.08787837101032717,0.8302983900424279,0.7165453260075808,0
TICKER_0004,ANALYST_0026,2019-11-03,2020-01-31,0.0784741101406999,-0.04441214247586523,IND_04,0.1004989979652534,-0.028363740164796758,0.043466228534461936,-0.08787837101032717,0.3269966504401425,0.4022553508128157,0
TICKER_0004,ANALYST_0001,2019-11-15,2020-01-31,-0.005635260240804196,-0.04441214247586523,IND_04,0.07299315613487868,-0.09328140359026453,0.043466228534461936,-0.08787837101032717,0.7986260334712592,0.95,0
TICKER_0004,ANALYST_0018,2019-11-27,2020-01-31,-0.025517235946474204,-0.04441214247586523,IND_04,0.029230311802963902,-0.05930061340206419,0.043466228534461936,-0.08787837101032717,0.8302983900424279,0.7165453260075808,0
TICKER_0004,ANALYST_0026,2019-11-29,2020-01-31,-0.18681582363019072,-0.04441214247586523,IND_04,-0.12818881329723086,-0.04435193320754685,0.043466228534461936,-0.08787837101032717,0.3269966504401425,0.4022553508128157,0
TICKER_0004,ANALYST_0005,2019-12-03,2020-01-31,-0.08093635367941898,-0.04441214247586523,IND_04,-0.01791096150343504,-0.040730438029486164,0.043466228534461936,-0.08787837101032717,0.5529180006107361,0.538057367428077,0
TICKER_0004,ANALYST_0008,2019-12-05,2020-01-31,-0.012796657079110272,-0.04441214247586523,IND_04,0.031456682007623915,-0.03685311848909163,0.043466228534461936,-0.08787837101032717,0.643619283585878,0.3544545425550928,0
TICKER_0004,ANALYST_0018,2019-12-01,2020-01-31,-0.07560025150917832,-0.04441214247586523,IND_04,0.021865613178588185,-0.07554340419300513,0.043466228534461936,-0.08787837101032717,0.8302983900424279,0.7165453260075808,0
TICKER_0004,ANALYST_0008,2019-12-09,2020-01-31,-0.0024284946456262675,-0.04441214247586523,IND_04,0.026692895798723346,-0.038075728960555166,0.043466228534461936,-0.08787837101032717,0.643619283585878,0.3544545425550928,0
TICKER_0004,ANALYST_0000,2019-12-14,2020-01-31,-0.14876985351597383,-0.04441214247586523,IND_04,-0.10451244485838457,-0.05738703289429109,0.043466228534461936,-0.08787837101032717,0.13091641767283874,0.6957294768828052,0
TICKER_0004,ANALYST_0005,2019-12-18,2020-01-31,-0.12076464448879624,-0.04441214247586523,IND_04,0.0020917216707899283,-0.10555558163260631,0.043466228534461936,-0.08787837101032717,0.5529180006107361,0.538057367428077,0
TICKER_0004,ANALYST_0000,2019-12-23,2020-01-31,-0.02552511031356259,-0.04441214247586523,IND_04,0.03388351188830746,-0.07202975256230017,0.043466228534461936,-0.08787837101032717,0.13091641767283874,0.6957294768828052,0
TICKER_0004,ANALYST_0019,2019-12-25,2020-01-31,0.11162926584113178,-0.04441214247586523,IND_04,-0.01287633132698018,0.15456500373601503,0.043466228534461936,-0.08787837101032717,0.48249865820435506,0.31185174188833303,0
TICKER_0004,ANALYST_0026,2019-12-23,2020-01-31,0.045612365975824076,-0.04441214247586523,IND_04,0.03129007534823803,-0.007393435871200893,0.043466228534461936,-0.08787837101032717,0.3269966504401425,0.4022553508128157,0
TICKER_0004,ANALYST_0000,2019-12-30,2020-01-31,-0.0660657768614621,-0.04441214247586523,IND_04,0.014205997932100464,-0.08178522067450728,0.043466228534461936,-0.08787837101032717,0.13091641767283874,0.6957294768828052,0
TICKER_0004,ANALYST_0004,2020-01-02,2020-01-31,-0.07637677374611138,-0.04441214247586523,IND_04,0.027421564242470643,-0.10352890155527886,0.043466228534461936,-0.08787837101032717,0.7131193328401343,0.4673209736169536,0
TICKER_0004,ANALYST_0026,2020-01-03,2020-01-31,-0.028874776698662855,-0.04441214247586523,IND_04,0.04049563295214148,-0.020975504702569085,0.043466228534461936,-0.08787837101032717,0.3269966504401425,0.4022553508128157,0
TICKER_0004,ANALYST_0000,2020-01-11,2020-01-31,-0.16212791577695082,-0.04441214247586523,IND_04,-0.11464692160756572,-0.03183561376285854,0.043466228534461936,-0.08787837101032717,0.13091641767283874,0.6957294768828052,0
TICKER_0004,ANALYST_0002,2020-01-17,2020-01-31,-0.018003444199812275,-0.04441214247586523,IND_04,0.013661947269957612,-0.035560115364145384,0.043466228534461936,-0.08787837101032717,0.8031880182250071,0.6590943864887591,0
TICKER_0004,ANALYST_0004,2020-01-16,2020-01-31,0.05719301667550768,-0.04441214247586523,IND_04,0.06324522860082019,0.009405341431159675,0.043466228534461936,-0.08787837101032717,0.7131193328401343,0.4673209736169536,0
TICKER_0004,ANALYST_0026,2020-01-11,2020-01-31,-0.008266706396521974,-0.04441214247586523,IND_04,0.0416080664061161,-0.04274534005527146,0.043466228534461936,-0.08787837101032717,0.3269966504401425,0.4022553508128157,0
TICKER_0004,ANALYST_0001,2020-01-22,2020-01-31,-0.005103302602569002,-0.04441214247586523,IND_04,0.050831425778681064,-0.07971299581074293,0.043466228534461936,-0.08787837101032717,0.7986260334712592,0.95,0
TICKER_0004,ANALYST_0005,2020-01-18,2020-01-31,-0.016420880031127776,-0.04441214247586523,IND_04,0.05570025019353994,-0.09162215213073709,0.043466228534461936,-0.08787837101032717,0.5529180006107361,0.538057367428077,0
TICKER_0004,ANALYST_0018,2020-01-20,2020-01-31,-0.0869279969045244,-0.04441214247586523,IND_04,0.022642445937765432,-0.07169814950321411,0.043466228534461936,-0.08787837101032717,0.8302983900424279,0.7165453260075808,0
TICKER_0004,ANALYST_0019,2020-01-24,2020-01-31,-0.015409445885366184,-0.04441214247586523,IND_04,0.03201037492128807,-0.059985959316077586,0.043466228534461936,-0.08787837101032717,0.48249865820435506,0.31185174188833303,0
