period,company,consensus,smart_estimate,smart_industry,smart_deviation,n_analysts,true_eps,error_consensus,error_smart,se_consensus,se_smart,ae_consensus,ae_smart,period_group,improvement
0,RIC_013,-0.11885190840375588,-0.11881430684651978,-0.07947778620306026,-0.03933652064345952,24,-0.15649079947822503,0.03763889107446915,0.03767649263170525,0.0014166861213157531,0.00141951809702694,0.03763889107446915,0.03767649263170525,0,-3.76015572361027e-05
0,RIC_014,-0.205371321875979,-0.20508858640754565,-0.02561751248126311,-0.17947107392628253,22,-0.3750133552910935,0.16964203341511447,0.16992476888354782,0.028778419501214812,0.028874427080127142,0.16964203341511447,0.16992476888354782,0,-0.00028273546843335384
0,RIC_015,-0.07537163582145534,-0.07779071669945663,-0.06350353285180448,-0.014287183847652155,22,-0.12679410763617147,0.051422471814716125,0.04900339093671484,0.0026442706075352745,0.002401332323296506,0.051422471814716125,0.04900339093671484,0,0.002419080878001287
0,RIC_016,0.03168478983912495,0.03369851898259818,0.06832169926071911,-0.03462318027812093,23,0.061429296378364036,-0.029744506539239088,-0.027730777395765856,0.0008847356692628369,0.0007689960149735185,0.029744506539239088,0.027730777395765856,0,0.002013729143473232
0,RIC_017,0.07314031990314566,0.07114167582357224,-0.08493161788312452,0.15607329370669676,20,0.2035232650844748,-0.13038294518132915,-0.13238158926090254,0.01699971239415748,0.017524885175242307,0.13038294518132915,0.13238158926090254,0,-0.0019986440795733973
0,RIC_018,-0.16708871097292624,-0.16710913489639306,-0.07947778620306027,-0.0876313486933328,21,-0.3089985481805124,0.14190983720758618,0.14188941328411936,0.02013840189628361,0.020132605602111626,0.14190983720758618,0.14188941328411936,0,2.0423923466822425e-05
0,RIC_019,-0.03843245875734019,-0.03816065513694027,-0.02561751248126311,-0.012543142655677162,18,-0.0802445273641672,0.04181206860682701,0.04208387222722693,0.0017482490811820091,0.0017710523016375623,0.04181206860682701,0.04208387222722693,0,-0.00027180362039991995
0,RIC_020,-0.1151495818774815,-0.11398587295130741,-0.06350353285180448,-0.05048234009950294,20,-0.19731539657292763,0.08216581469544612,0.08332952362162022,0.006751221104566389,0.0069438095070061615,0.08216581469544612,0.08332952362162022,0,-0.0011637089261740952
0,RIC_021,0.12969455165354252,0.12872306007375886,0.0683216992607191,0.06040136081303977,25,0.20100168292594597,-0.07130713127240346,-0.07227862285218711,0.005084706970299779,0.005224199321408705,0.07130713127240346,0.07227862285218711,0,-0.0009714915797836565
0,RIC_022,-0.06122865586859561,-0.06162355821379262,-0.08493161788312456,0.023308059669331947,22,-0.08376246868598311,0.022533812817387498,0.022138910472190493,0.0005077727200890572,0.0004901313568956659,0.022533812817387498,0.022138910472190493,0,0.00039490234519700546
0,RIC_023,-0.2103183391079091,-0.21124285421974576,-0.07947778620306027,-0.13176506801668547,21,-0.3118710445538603,0.10155270544595119,0.10062819033411452,0.010312951983392124,0.010126032689918778,0.10155270544595119,0.10062819033411452,0,0.0009245151118366657
0,RIC_024,0.16213556832620235,0.16377322639130107,-0.025617512481263115,0.1893907388725642,19,0.2501957316374687,-0.08806016331126637,-0.08642250524616765,0.007754592362406903,0.007468849413023875,0.08806016331126637,0.08642250524616765,0,0.0016376580650987183
0,RIC_025,-0.014020936179549701,-0.012783000560261576,-0.06350353285180448,0.0507205322915429,21,-0.04760674833978339,0.033585812160233694,0.03482374777952182,0.0011280067784625015,0.0012126934094117507,0.033585812160233694,0.03482374777952182,0,-0.0012379356192881233
0,RIC_026,0.11937600085069726,0.11934868386031115,0.0683216992607191,0.051026984599592054,19,0.21431240113364974,-0.09493640028295249,-0.09496371727333859,0.009012920098684981,0.009018107598370587,0.09493640028295249,0.09496371727333859,0,-2.731699038610591e-05
0,RIC_027,-0.2146482836272412,-0.21246450830470168,-0.08493161788312456,-0.12753289042157712,22,-0.34146351957024235,0.12681523594300115,0.12899901126554067,0.01608210406727905,0.016640744907487088,0.12681523594300115,0.12899901126554067,0,-0.0021837753225395218
0,RIC_028,-0.16837405511339584,-0.1681794117624602,-0.07947778620306024,-0.08870162555939998,20,-0.26134653026154264,0.0929724751481468,0.09316711849908244,0.008643881135172775,0.008680111969422068,0.0929724751481468,0.09316711849908244,0,-0.000194643350935636
0,RIC_029,0.03165078524394233,0.034355149418701894,-0.02561751248126311,0.059972661899965,18,0.02385183507609029,0.007798950167852044,0.010503314342611605,6.0823623720639424e-05,0.00011031961217971066,0.007798950167852044,0.010503314342611605,0,-0.0027043641747595618
0,RIC_030,-0.2548968460115255,-0.2567101003855332,-0.06350353285180445,-0.19320656753372878,19,-0.43775487270982316,0.18285802669829765,0.18104477232428995,0.03343705792799533,0.03277720958595398,0.18285802669829765,0.18104477232428995,0,0.0018132543740077
0,RIC_031,0.05135019625021078,0.05504336438833016,0.0683216992607191,-0.013278334872388942,24,0.046181222766571446,0.005168973483639337,0.008862141621758711,2.6718286874566586e-05,7.853755412410811e-05,0.005168973483639337,0.008862141621758711,0,-0.0036931681381193737
0,RIC_032,-0.05942626816058917,-0.06217583698738641,-0.08493161788312455,0.02275578089573814,23,-0.10068642805593189,0.04126015989534272,0.038510591068545486,0.0017024007945892479,0.0014830656244487353,0.04126015989534272,0.038510591068545486,0,0.0027495688267972357
0,RIC_033,-0.10047699873721455,-0.1025446241935812,-0.07947778620306026,-0.023066837990520936,24,-0.17815262945148538,0.07767563071427083,0.07560800525790419,0.006033503606859774,0.0057165704590792675,0.07767563071427083,0.07560800525790419,0,0.0020676254563666424
0,RIC_034,0.045651057122382134,0.046054560055122096,-0.02561751248126311,0.0716720725363852,22,0.06323209001534297,-0.017581032892960834,-0.017177529960220872,0.0003090927175833708,0.0002950675355342857,0.017581032892960834,0.017177529960220872,0,0.0004035029327399617
0,RIC_035,-0.263877661354084,-0.26445412296437687,-0.06350353285180446,-0.2009505901125724,18,-0.4257188211893971,0.16184115983531305,0.1612646982250202,0.026192561016839346,0.026006302893606836,0.16184115983531305,0.1612646982250202,0,0.0005764616102928444
0,RIC_036,-0.056080466868188024,-0.055889050623663006,0.0683216992607191,-0.1242107498843821,17,-0.13301017719091232,0.0769297103227243,0.07712112656724932,0.005918180330338274,0.005947668163001688,0.0769297103227243,0.07712112656724932,0,-0.00019141624452501116
0,RIC_037,-0.1709086717196218,-0.17518790500045756,-0.08493161788312453,-0.09025628711733302,18,-0.2516288752325966,0.08072020351297479,0.07644097023213903,0.006515751255176068,0.005843221930030765,0.08072020351297479,0.07644097023213903,0,0.004279233280835765
0,RIC_038,-0.2526228723529582,-0.25691353944734097,-0.07947778620306024,-0.1774357532442807,20,-0.3800003109175053,0.12737743856454709,0.12308677147016434,0.016225011855264967,0.015150353310948462,0.12737743856454709,0.12308677147016434,0,0.00429066709438275
0,RIC_039,0.05511486921367159,0.055664255082279665,-0.025617512481263118,0.08128176756354279,20,0.08155744544262741,-0.026442576228955822,-0.025893190360347748,0.0006992098376241395,0.0006704573070372055,0.026442576228955822,0.025893190360347748,0,0.0005493858686080738
0,RIC_040,0.030367191036614442,0.028664404302220628,-0.06350353285180445,0.09216793715402508,19,0.02913657852684111,0.0012306125097733336,-0.00047217422462048075,1.5144071492106233e-06,2.2294849839595222e-07,0.0012306125097733336,0.00047217422462048075,0,0.0007584382851528529
0,RIC_041,0.2722786278758885,0.2758386244034098,0.0683216992607191,0.20751692514269068,18,0.44369762880305996,-0.17141900092717144,-0.16785900439965018,0.029384473878869603,0.028176645358041777,0.17141900092717144,0.16785900439965018,0,0.0035599965275212586
0,RIC_042,-0.09720970448560873,-0.09899226767974692,-0.08493161788312452,-0.014060649796622407,19,-0.12230579289294449,0.025096088407335765,0.023313525213197572,0.0006298136533488126,0.0005435204578663989,0.025096088407335765,0.023313525213197572,0,0.0017825631941381925
0,RIC_043,-0.07796479209153308,-0.07802519370197639,-0.07947778620306023,0.0014525925010838445,22,-0.11504339593140951,0.037078603839876434,0.037018202229433125,0.0013748228627144994,0.0013703472962992077,0.037078603839876434,0.037018202229433125,0,6.0401610443308607e-05
0,RIC_044,0.07322865109144938,0.07227018996076648,-0.025617512481263115,0.09788770244202959,19,0.1032673944175879,-0.03003874332613851,-0.030997204456821414,0.000902326100613631,0.0009608266841379893,0.03003874332613851,0.030997204456821414,0,-0.0009584611306829027
0,RIC_045,-0.3341806529657327,-0.33688996448620856,-0.06350353285180448,-0.27338643163440407,21,-0.5515689395015538,0.21738828653582115,0.21467897501534527,0.04725766712298028,0.04608706231363924,0.21738828653582115,0.21467897501534527,0,0.0027093115204758766
0,RIC_046,-0.03843237887150891,-0.03719350540106556,0.0683216992607191,-0.10551520466178466,20,-0.03447731536187679,-0.003955063509632123,-0.0027161900391887706,1.5642527365223567e-05,7.377688328988295e-06,0.003955063509632123,0.0027161900391887706,0,0.0012388734704433524
0,RIC_047,-0.10972277702006418,-0.11024164983987295,-0.08493161788312456,-0.025310031956748393,22,-0.1508926936156476,0.04116991659558343,0.040651043775774665,0.001694962032487296,0.0016525073600599481,0.04116991659558343,0.040651043775774665,0,0.0005188728198087661
0,RIC_048,0.24589772415966368,0.23971292652630438,-0.07947778620306023,0.3191907127293646,22,0.43637953450922096,-0.19048181034955727,-0.19666660798291657,0.0362833200740447,0.03867775469550618,0.19048181034955727,0.19666660798291657,0,-0.006184797633359301
0,RIC_049,0.05120287252061873,0.05093812256532953,-0.0256175124812631,0.07655563504659263,23,0.07378863216384907,-0.022585759643230334,-0.022850509598519538,0.000510116538661772,0.0005221457889120335,0.022585759643230334,0.022850509598519538,0,-0.00026474995528920353
1,RIC_000,0.13996916349131813,0.14563355066950973,0.07200167981705737,0.07363187085245235,20,0.24299008811080358,-0.10302092461948545,-0.09735653744129386,0.010613310909453702,0.009478295382558052,0.10302092461948545,0.09735653744129386,0,0.005664387178191593
1,RIC_001,-0.16138478560259636,-0.16179973714385595,0.020393413827141327,-0.18219315097099728,22,-0.23255362915447123,0.07116884355187486,0.07075389201061527,0.00506500429251124,0.005006113234649808,0.07116884355187486,0.07075389201061527,0,0.00041495154125958944
1,RIC_002,0.07061662710039328,0.06862702491681194,-0.12548170958958307,0.19410873450639501,21,0.175396872091095,-0.10478024499070172,-0.10676984717428306,0.010978899740311474,0.01139980026561976,0.10478024499070172,0.10676984717428306,0,-0.0019896021835813377
1,RIC_003,-0.08614634282464366,-0.09255105439942549,0.10019190003359071,-0.1927429544330162,19,-0.17903934352081716,0.0928930006961735,0.08648828912139167,0.008629109578339289,0.007480224155145437,0.0928930006961735,0.08648828912139167,0,0.006404711574781827
1,RIC_004,0.14478842607739068,0.14572520871136985,0.07488587413976093,0.0708393345716089,24,0.2595042283530837,-0.114715802275693,-0.11377901964171383,0.013159715291755891,0.012945665310629502,0.114715802275693,0.11377901964171383,0,0.0009367826339791718
1,RIC_005,0.3402442025507729,0.3409330919518371,0.07200167981705739,0.26893141213477967,20,0.5928460078025365,-0.25260180525176357,-0.2519129158506994,0.06380767201644989,0.06346011717240156,0.25260180525176357,0.2519129158506994,0,0.0006888894010641522
1,RIC_006,-0.1778641483165162,-0.17787638426389202,0.02039341382714132,-0.19826979809103334,21,-0.2528408467384586,0.07497669842194238,0.07496446247456656,0.005621505306254897,0.005619670634100698,0.07497669842194238,0.07496446247456656,0,1.2235947375816014e-05
1,RIC_007,-0.19074629477049437,-0.191291279646211,-0.12548170958958307,-0.06580957005662792,23,-0.3168761380436228,0.12612984327312843,0.1255848583974118,0.01590873736410394,0.01577155665869797,0.12612984327312843,0.1255848583974118,0,0.0005449848757166365
1,RIC_008,0.15625567272254154,0.15392504310228786,0.10019190003359073,0.053733143068697135,22,0.19633626344916338,-0.040080590726621845,-0.04241122034687553,0.001606453752994965,0.0017987116113112288,0.040080590726621845,0.04241122034687553,0,-0.0023306296202536825
1,RIC_009,-0.004867613259869616,-0.004908708959942901,0.07488587413976094,-0.07979458309970384,20,-0.013078958626033685,0.00821134536616407,0.008170249666090784,6.742619272242413e-05,6.675297960625657e-05,0.00821134536616407,0.008170249666090784,0,4.1095700073285474e-05
1,RIC_010,-0.24702192708115234,-0.24609872883513362,0.07200167981705737,-0.31810040865219097,18,-0.3424337564164913,0.09541182933533898,0.0963350275813577,0.009103417177115852,0.009280437539100949,0.09541182933533898,0.0963350275813577,0,-0.0009231982460187194
1,RIC_011,-0.0034794233136465976,-0.004563474756753609,0.02039341382714132,-0.02495688858389493,19,0.011933978245720334,-0.015413401559366931,-0.016497453002473943,0.00023757294763029495,0.0002721659555688365,0.015413401559366931,0.016497453002473943,0,-0.001084051443107012
1,RIC_012,-0.2978120912607355,-0.29888374010033236,-0.12548170958958307,-0.17340203051074932,16,-0.440877634074456,0.14306554281372053,0.14199389397412365,0.0204677495405845,0.020162265925934668,0.14306554281372053,0.14199389397412365,0,0.0010716488395968726
1,RIC_013,0.1841169685519146,0.18441406397853577,0.10019190003359071,0.08422216394494504,23,0.2898215298360485,-0.10570456128413389,-0.1054074658575127,0.011173454276271217,0.011110733858502708,0.10570456128413389,0.1054074658575127,0,0.00029709542662118005
1,RIC_014,-0.07334440964227923,-0.06921693306768983,0.07488587413976092,-0.14410280720745075,17,-0.11706610365543467,0.04372169401315544,0.047849170587744835,0.0019115865273799924,0.0022895431259351054,0.04372169401315544,0.047849170587744835,0,-0.004127476574589395
1,RIC_015,0.2575043958902746,0.25768305796817276,0.07200167981705737,0.1856813781511154,17,0.4327157026044267,-0.17521130671415214,-0.17503264463625395,0.030699002000480695,0.03063642668836116,0.17521130671415214,0.17503264463625395,0,0.000178662077898184
1,RIC_016,-0.12936592510009123,-0.12903073103390267,0.02039341382714132,-0.149424144861044,19,-0.20102008853984576,0.07165416343975453,0.0719893575059431,0.005134319138251055,0.005182467594118486,0.07165416343975453,0.0719893575059431,0,-0.0003351940661885655
1,RIC_017,-0.18004233582695264,-0.18112044122677942,-0.12548170958958307,-0.05563873163719634,19,-0.2558170846943487,0.07577474886739607,0.0746966434675693,0.005741812565916942,0.005579588545321163,0.07577474886739607,0.0746966434675693,0,0.0010781053998267787
1,RIC_018,0.2609119225764361,0.2637915582067497,0.10019190003359069,0.16359965817315902,24,0.3748027265196705,-0.11389080394323442,-0.1110111683129208,0.012971115222836262,0.01232347949019963,0.11389080394323442,0.1110111683129208,0,0.002879635630313626
1,RIC_019,-0.11192894726077601,-0.11108271290635424,0.07488587413976094,-0.18596858704611519,17,-0.19492612420547267,0.08299717694469666,0.08384341129911843,0.006888531380789287,0.007029717618273141,0.08299717694469666,0.08384341129911843,0,-0.000846234354421771
1,RIC_020,0.061075705059675724,0.06196233116408137,0.07200167981705739,-0.01003934865297602,23,0.10209708500107423,-0.041021379941398504,-0.04013475383699286,0.0016827536122965717,0.001610798465556013,0.041021379941398504,0.04013475383699286,0,0.0008866261044056453
1,RIC_021,0.1765043455087683,0.17843744447178292,0.02039341382714132,0.1580440306446416,20,0.3215789231148205,-0.1450745776060522,-0.14314147864303758,0.02104663306757446,0.020489482908115184,0.1450745776060522,0.14314147864303758,0,0.0019330989630146067
1,RIC_022,-0.354552261441692,-0.35512642213437867,-0.12548170958958307,-0.2296447125447956,22,-0.5771725142832367,0.22262025284154469,0.222046092148858,0.04955977697523328,0.049304467038579144,0.22262025284154469,0.222046092148858,0,0.000574160692686676
1,RIC_023,0.12549438908253185,0.1292937886665306,0.10019190003359069,0.02910188863293991,16,0.2175818868103291,-0.09208749772779726,-0.08828809814379851,0.008480107237767065,0.007794788273848998,0.09208749772779726,0.08828809814379851,0,0.003799399583998747
1,RIC_024,0.12039843281473478,0.12033599996294975,0.07488587413976096,0.04545012582318878,22,0.177760653465122,-0.05736222065038721,-0.05742465350217224,0.0032904243579437087,0.0032975908298445425,0.05736222065038721,0.05742465350217224,0,-6.243285178503255e-05
1,RIC_025,0.14863326795820747,0.1510815187496396,0.07200167981705739,0.0790798389325822,20,0.24068781929436944,-0.09205455133616197,-0.08960630054472984,0.00847404042170208,0.008029289097312452,0.09205455133616197,0.08960630054472984,0,0.002448250791432127
1,RIC_026,-0.17719748853639117,-0.17708570036091464,0.02039341382714132,-0.19747911418805597,19,-0.314444443175307,0.13724695463891584,0.13735874281439236,0.018836726557656624,0.018867424227550385,0.13724695463891584,0.13735874281439236,0,-0.00011178817547652375
1,RIC_027,-0.31351264136168894,-0.31561130864506615,-0.1254817095895831,-0.19012959905548305,23,-0.5054158589139989,0.19190321755230993,0.18980455026893273,0.036826844906929196,0.03602576730279181,0.19190321755230993,0.18980455026893273,0,0.002098667283377209
1,RIC_028,0.16683706610579815,0.16868990061298877,0.10019190003359067,0.06849800057939812,26,0.3019088135814775,-0.13507174747567932,-0.1332189129684887,0.018244376966133683,0.017747278772505766,0.13507174747567932,0.1332189129684887,0,0.0018528345071906205
1,RIC_029,0.09865643353997922,0.09608302821090617,0.07488587413976094,0.021197154071145228,23,0.18703612321131263,-0.08837968967133342,-0.09095309500040646,0.007810969546401199,0.008272465490152963,0.08837968967133342,0.09095309500040646,0,-0.0025734053290730474
1,RIC_030,0.0706286811223821,0.07196985594432194,0.07200167981705735,-3.1823872735418056e-05,18,0.107855313936511,-0.0372266328141289,-0.03588545799218906,0.0013858221906779785,0.0012877660953091658,0.0372266328141289,0.03588545799218906,0,0.0013411748219398362
1,RIC_031,0.05883473199446524,0.0592745607702862,0.02039341382714132,0.03888114694314488,24,0.08140528691845743,-0.022570554923992188,-0.02213072614817123,0.000509429949576948,0.0004897690398453497,0.022570554923992188,0.02213072614817123,0,0.0004398287758209593
1,RIC_032,-0.22230295354907298,-0.22258425573856436,-0.12548170958958307,-0.09710254614898128,20,-0.34530788603755247,0.12300493248847949,0.12272363029898811,0.015130213416495397,0.015061089433762713,0.12300493248847949,0.12272363029898811,0,0.0002813021894913781
1,RIC_033,0.15810334103265453,0.15731880007419363,0.10019190003359071,0.05712690004060293,19,0.22948684646750395,-0.07138350543484942,-0.07216804639331031,0.005095604848167176,0.00520822692022699,0.07138350543484942,0.07216804639331031,0,-0.0007845409584608942
1,RIC_034,0.1162350630173027,0.11536766475127666,0.07488587413976094,0.04048179061151572,26,0.18605807322768642,-0.06982301021038372,-0.07069040847640976,0.004875252754839348,0.0049971338505616645,0.06982301021038372,0.07069040847640976,0,-0.0008673982660260399
1,RIC_035,-0.05884063268574942,-0.05917079751036458,0.07200167981705738,-0.13117247732742196,22,-0.13335575315655007,0.07451512047080065,0.07418495564618549,0.005552503178777935,0.005503407644226508,0.07451512047080065,0.07418495564618549,0,0.0003301648246151617
1,RIC_036,0.30641480544089655,0.3056758832066964,0.020393413827141327,0.2852824693795551,22,0.4612368623304026,-0.15482205688950607,-0.1555609791237062,0.023969869299497452,0.024199218225926158,0.15482205688950607,0.1555609791237062,0,-0.0007389222342001345
1,RIC_037,-0.025110170197226212,-0.025512724172359613,-0.12548170958958307,0.09996898541722346,22,-0.056843475414982914,0.031733305217756705,0.0313307512426233,0.0010070026600433048,0.0009816159734271415,0.031733305217756705,0.0313307512426233,0,0.0004025539751334045
1,RIC_038,-0.08071468668418554,-0.07942345490741662,0.10019190003359071,-0.17961535494100733,19,-0.1264024521234091,0.04568776543922355,0.04697899721599247,0.00208737191082951,0.002207026179420228,0.04568776543922355,0.04697899721599247,0,-0.0012912317767689169
1,RIC_039,0.19643992265319354,0.19758432402970408,0.07488587413976093,0.12269844988994315,18,0.27692835706147356,-0.08048843440828002,-0.07934403303176948,0.006478388073495995,0.006295475577746527,0.08048843440828002,0.07934403303176948,0,0.0011444013765105343
1,RIC_040,-0.11869239697516713,-0.11472262524366862,0.07200167981705737,-0.186724305060726,19,-0.19843831620678848,0.07974591923162135,0.08371569096311986,0.006359411634096275,0.007008316913432588,0.07974591923162135,0.08371569096311986,0,-0.0039697717314985115
1,RIC_041,0.12147964613031058,0.12301516697536997,0.020393413827141327,0.10262175314822865,23,0.19156438547982652,-0.07008473934951594,-0.06854921850445654,0.004911870689689587,0.004698995357571727,0.07008473934951594,0.06854921850445654,0,0.001535520845059396
1,RIC_042,0.06026840011101836,0.06257646340572773,-0.12548170958958305,0.18805817299531077,24,0.11434718910892122,-0.05407878899790286,-0.05177072570319349,0.0029245154194796996,0.0026802080398352995,0.05407878899790286,0.05177072570319349,0,0.002308063294709367
1,RIC_043,-0.017618941789293612,-0.017438641334168684,0.10019190003359069,-0.11763054136775937,21,-0.03374715741067455,0.016128215621380938,0.016308516076505866,0.0002601193391297561,0.00026596769661765027,0.016128215621380938,0.016308516076505866,0,-0.00018030045512492862
1,RIC_044,0.21269417127265514,0.21195559407632922,0.07488587413976094,0.13706971993656827,21,0.35363398721409656,-0.14093981594144142,-0.14167839313776734,0.019864031717607384,0.02007276708209976,0.14093981594144142,0.14167839313776734,0,-0.000738577196325918
1,RIC_045,0.12244607027062572,0.1206854792697388,0.07200167981705739,0.048683799452681406,22,0.14842733308416645,-0.025981262813540726,-0.027741853814427647,0.0006750260173862742,0.0007696104530610738,0.025981262813540726,0.027741853814427647,0,-0.0017605910008869213
1,RIC_046,0.13141530315525954,0.1283975464680523,0.020393413827141327,0.10800413264091095,23,0.200308274542836,-0.06889297138757647,-0.07191072807478371,0.00474624150660943,0.005171152812245487,0.06889297138757647,0.07191072807478371,0,-0.003017756687207246
1,RIC_047,0.16509180766883,0.1702063866111223,-0.1254817095895831,0.2956880962007054,20,0.29889654002055704,-0.13380473235172705,-0.12869015340943474,0.01790370639971731,0.01656115558454385,0.13380473235172705,0.12869015340943474,0,0.005114578942292308
1,RIC_048,0.06175322396099281,0.06981180793554226,0.1001919000335907,-0.03038009209804845,21,0.11007639317653545,-0.04832316921554264,-0.04026458524099319,0.0023351286830339676,0.0016212368246292066,0.04832316921554264,0.04026458524099319,0,0.00805858397454945
1,RIC_049,-0.0247260254464195,-0.027411287416425456,0.07488587413976096,-0.10229716155618641,21,-0.07564408618635628,0.05091806073993678,0.04823279876993082,0.0025926489095158913,0.00232640287718064,0.05091806073993678,0.04823279876993082,0,0.002685261970005959
2,RIC_000,0.045773792386306515,0.048642211598942005,-0.003077792189470885,0.05172000378841289,23,0.07336864781517746,-0.027594855428870947,-0.024726436216235458,0.0007614760461402884,0.0006113966479555605,0.027594855428870947,0.024726436216235458,0,0.0028684192126354896
2,RIC_001,-0.07031345612750135,-0.06843831950854418,-0.08203122681550991,0.01359290730696573,25,-0.11912106977533898,0.04880761364783763,0.05068275026679481,0.0023821831499965863,0.002568741174606289,0.04880761364783763,0.05068275026679481,0,-0.0018751366189571766
2,RIC_002,0.21861957434842144,0.21852369046406642,0.050061401066737676,0.16846228939732874,15,0.3518182628772136,-0.13319868852879213,-0.13329457241314716,0.01774189062579018,0.01776744303480373,0.13319868852879213,0.13329457241314716,0,-9.58838843550247e-05
2,RIC_003,-0.0018208201294973663,0.0006366329836034669,0.00015301430775806435,0.00048361867584540254,22,-0.014991412086992437,0.01317059195749507,0.015628045070595904,0.0001734644925108338,0.00024423579272857694,0.01317059195749507,0.015628045070595904,0,-0.0024574531131008343
2,RIC_004,0.4540048991432808,0.45540583387485406,0.032896664372987224,0.42250916950186684,18,0.7215459115469076,-0.2675410124036268,-0.26614007767205355,0.0715781933179576,0.0708305409432867,0.2675410124036268,0.26614007767205355,0,0.0014009347315732668
2,RIC_005,-0.006044046760115759,-0.004588682192544975,-0.0030777921894708845,-0.0015108900030740909,22,0.022989672497423064,-0.029033719257538823,-0.02757835468996804,0.0008429568539255807,0.0007605656474056822,0.029033719257538823,0.02757835468996804,0,0.0014553645675707827
2,RIC_006,-0.19271485647723616,-0.19664259000587697,-0.08203122681550992,-0.11461136319036705,18,-0.33666093184888635,0.1439460753716502,0.14001834184300938,0.020720472614900797,0.01960513605246583,0.1439460753716502,0.14001834184300938,0,0.003927733528640814
2,RIC_007,-0.18334279614361448,-0.18307371239693626,0.050061401066737676,-0.23313511346367394,19,-0.2792883809273937,0.09594558478377924,0.09621466853045746,0.009205555239501369,0.0092572624404258,0.09594558478377924,0.09621466853045746,0,-0.00026908374667822255
2,RIC_008,0.09555545654717058,0.0952725941986858,0.00015301430775806432,0.09511957989092774,25,0.1717909000332929,-0.07623544348612231,-0.07651830583460709,0.005811842843525749,0.0058550511277984645,0.07623544348612231,0.07651830583460709,0,-0.00028286234848477754
2,RIC_009,-0.023701139424757697,-0.019313449600383663,0.03289666437298723,-0.05221011397337089,20,-0.014362076431959865,-0.009339062992797832,-0.004951373168423798,8.721809758344601e-05,2.4516096252987118e-05,0.009339062992797832,0.004951373168423798,0,0.0043876898243740345
